rat,group,session,trial,duration,iti,reinforced,criterion
105,20s,1,1,0.7699999999999996,0.013999999999999346,0,10
105,20s,1,2,0.31400000000000006,0.05799999999999983,0,10
105,20s,1,3,7.872,20.286,0,10
105,20s,1,4,7.802000000000007,20.931999999999988,0,10
105,20s,1,5,0.10200000000000387,0.1740000000000066,0,10
105,20s,1,6,4.042000000000002,20.494,0,10
105,20s,1,7,1.6580000000000155,20.23599999999999,0,10
105,20s,1,8,0.9919999999999902,21.370000000000005,0,10
105,20s,1,9,0.7019999999999982,21.123999999999995,0,10
105,20s,1,10,0.7259999999999991,22.29000000000002,0,10
105,20s,1,11,0.5960000000000036,20.43199999999996,0,10
105,20s,1,12,0.8240000000000123,20.19999999999999,0,10
105,20s,1,13,1.9160000000000537,20.305999999999983,0,10
105,20s,1,14,0.46800000000001774,0.023999999999944066,0,10
105,20s,1,15,0.839999999999975,20.317999999999984,0,10
105,20s,1,16,1.0600000000000023,0.02800000000002001,0,10
105,20s,1,17,2.055999999999983,21.73399999999998,0,10
105,20s,1,18,1.05600000000004,0.033999999999991815,0,10
105,20s,1,19,0.5880000000000223,0.053999999999973625,0,10
105,20s,1,20,0.9800000000000182,20.585999999999956,0,10
105,20s,1,21,3.136000000000024,20.352000000000032,0,10
105,20s,1,22,3.8500000000000227,20.979999999999905,0,10
105,20s,1,23,3.4780000000000655,20.757999999999925,0,10
105,20s,1,24,4.236000000000104,21.463999999999942,0,10
105,20s,1,25,4.234000000000037,20.399999999999977,0,10
105,20s,1,26,7.375999999999976,21.658000000000015,0,10
105,20s,1,27,6.7859999999999445,0.12400000000002365,0,10
105,20s,1,28,10.340000000000032,2.6720000000000255,1,10
105,20s,1,29,10.375999999999976,3.8460000000000036,1,10
105,20s,1,30,2.437999999999988,20.31000000000006,0,10
105,20s,1,31,6.692000000000007,20.381999999999948,0,10
105,20s,1,32,8.557999999999993,21.145999999999958,0,10
105,20s,1,33,6.98599999999999,20.658000000000015,0,10
105,20s,1,34,21.564000000000078,2.5159999999999627,1,10
105,20s,1,35,9.79600000000005,20.185999999999922,0,10
105,20s,1,36,0.14999999999997726,0.03200000000003911,0,10
105,20s,1,37,11.51400000000001,2.3419999999999845,1,10
105,20s,1,38,6.994000000000028,20.3359999999999,0,10
105,20s,1,39,18.33000000000004,0.01599999999996271,1,10
105,20s,1,40,0.35400000000004184,20.186000000000035,0,10
105,20s,1,41,5.079999999999927,0.026000000000067303,0,10
105,20s,1,42,15.855999999999995,1.697999999999979,1,10
105,20s,1,43,6.08400000000006,21.24599999999998,0,10
105,20s,1,44,15.013999999999896,3.150000000000091,1,10
105,20s,1,45,12.52800000000002,2.397999999999911,1,10
105,20s,1,46,11.204000000000178,3.6639999999999873,1,10
105,20s,1,47,13.983999999999924,2.8920000000000528,1,10
105,20s,1,48,1.268000000000029,21.99000000000001,0,10
105,20s,1,49,14.767999999999802,0.06400000000007822,1,10
105,20s,1,50,0.10799999999994725,20.430000000000064,0,10
105,20s,1,51,17.531999999999925,1.900000000000091,1,10
105,20s,1,52,13.816000000000031,2.935999999999922,1,10
105,20s,1,53,9.309999999999945,20.282000000000153,0,10
105,20s,1,54,14.851999999999862,3.046000000000049,1,10
105,20s,1,55,1.678000000000111,20.355999999999995,0,10
105,20s,1,56,12.268000000000029,2.933999999999969,1,10
105,20s,1,57,4.627999999999929,20.246000000000095,0,10
105,20s,1,58,0.038000000000010914,0.01999999999998181,0,10
105,20s,1,59,0.7639999999998963,0.06400000000007822,0,10
105,20s,1,60,11.259999999999991,1.5199999999999818,1,10
105,20s,1,61,1.8099999999999454,21.054000000000087,0,10
105,20s,1,62,8.853999999999814,0.0500000000001819,0,10
105,20s,1,63,9.61200000000008,0.05199999999990723,0,10
105,20s,1,64,9.922000000000025,21.30600000000004,0,10
105,20s,1,65,11.25,7.55600000000004,1,10
105,20s,1,66,5.503999999999905,20.4820000000002,0,10
105,20s,1,67,11.977999999999838,2.1900000000000546,1,10
105,20s,1,68,9.36200000000008,20.699999999999818,0,10
105,20s,1,69,17.33400000000006,2.3420000000000982,1,10
105,20s,1,70,0.1879999999998745,0.05400000000008731,0,10
105,20s,1,71,0.057999999999992724,0.012000000000170985,0,10
105,20s,1,72,10.663999999999987,0.2179999999998472,1,10
