rat,group,session,trial,duration,iti,reinforced,criterion
52,5s,3,21,9.519999999999982,5.374000000000024,0,10
52,5s,3,22,0.5079999999999814,0.07600000000002183,0,10
52,5s,3,23,11.48599999999999,3.937999999999988,1,10
52,5s,3,24,0.8020000000000209,0.007999999999981355,0,10
52,5s,3,25,0.73599999999999,4.538000000000011,0,10
52,5s,3,26,0.5419999999999732,0.08800000000002228,0,10
52,5s,3,27,0.9039999999999964,0.05200000000002092,0,10
52,5s,3,28,11.132000000000005,4.970000000000027,1,10
52,5s,3,29,13.213999999999999,4.447999999999979,1,10
52,5s,3,30,12.170000000000016,4.201999999999998,1,10
52,5s,3,31,12.20999999999998,4.319999999999993,1,10
52,5s,3,32,12.480000000000018,22.624000000000024,1,10
52,5s,3,33,12.275999999999954,4.05600000000004,1,10
52,5s,3,34,10.903999999999996,4.279999999999973,1,10
52,5s,3,35,12.624000000000024,5.6200000000000045,1,10
52,5s,3,36,9.930000000000007,0.1099999999999568,0,10
52,5s,3,37,13.755999999999972,0.09800000000001319,1,10
52,5s,3,38,0.07999999999998408,5.380000000000052,0,10
52,5s,3,39,11.73599999999999,5.149999999999977,1,10
52,5s,3,40,13.58400000000006,4.125999999999976,1,10
52,5s,3,41,9.91599999999994,0.11400000000003274,0,10
52,5s,3,42,1.1999999999999318,0.09000000000003183,0,10
52,5s,3,43,0.03999999999996362,0.033999999999991815,0,10
52,5s,3,44,14.20799999999997,5.194000000000074,1,10
52,5s,3,45,9.70799999999997,5.95799999999997,0,10
52,5s,3,46,10.538000000000011,4.701999999999998,1,10
52,5s,3,47,12.350000000000023,5.364000000000033,1,10
52,5s,3,48,11.863999999999919,4.240000000000009,1,10
52,5s,3,49,0.7160000000000082,5.262000000000057,0,10
52,5s,3,50,0.30199999999990723,6.3559999999999945,0,10
52,5s,3,51,13.342000000000098,3.891999999999939,1,10
52,5s,3,52,11.826000000000022,6.100000000000023,1,10
52,5s,3,53,11.909999999999968,6.560000000000059,1,10
52,5s,3,54,11.063999999999965,5.41599999999994,1,10
52,5s,3,55,12.184000000000083,5.168000000000006,1,10
52,5s,3,56,0.18799999999998818,0.011999999999943611,0,10
52,5s,3,57,11.340000000000032,5.093999999999937,1,10
52,5s,3,58,11.700000000000045,4.6299999999999955,1,10
52,5s,3,59,11.875999999999976,6.628000000000043,1,10
52,5s,3,60,0.7200000000000273,0.05199999999990723,0,10
52,5s,3,61,10.756000000000085,4.889999999999986,1,10
52,5s,3,62,10.877999999999929,4.59800000000007,1,10
52,5s,3,63,9.761999999999944,6.2140000000000555,0,10
52,5s,3,64,9.649999999999977,5.580000000000041,0,10
52,5s,3,65,9.729999999999905,6.2420000000000755,0,10
52,5s,3,66,10.255999999999972,4.960000000000036,1,10
52,5s,3,67,0.7659999999999627,0.15399999999999636,0,10
52,5s,3,68,10.990000000000009,4.711999999999989,1,10
52,5s,3,69,13.197999999999979,5.697999999999979,1,10
52,5s,3,70,12.964000000000055,4.875999999999976,1,10
52,5s,3,71,14.577999999999975,10.149999999999977,1,10
52,5s,3,72,11.684000000000083,4.995999999999981,1,10
52,5s,3,73,12.382000000000062,6.793999999999869,1,10
52,5s,3,74,11.986000000000104,3.538000000000011,1,10
52,5s,3,75,13.311999999999898,5.344000000000051,1,10
52,5s,3,76,12.577999999999975,5.395999999999958,1,10
52,5s,3,77,11.476000000000113,6.192000000000007,1,10
52,5s,3,78,10.849999999999909,5.011999999999944,1,10
52,5s,3,79,11.038000000000011,6.300000000000182,1,10
52,5s,3,80,11.30399999999986,6.352000000000089,1,10
52,5s,3,81,10.407999999999902,8.346000000000004,1,10
52,5s,3,82,9.420000000000073,0.07400000000006912,0,10
52,5s,3,83,17.792000000000144,5.442000000000007,1,10
52,5s,3,84,11.129999999999882,7.086000000000013,1,10
52,5s,3,85,12.188000000000102,6.135999999999967,1,10
52,5s,3,86,12.389999999999873,7.582000000000107,1,10
52,5s,3,87,11.541999999999916,9.758000000000038,1,10
52,5s,3,88,11.120000000000118,5.545999999999822,1,10
52,5s,3,89,13.080000000000155,12.70399999999995,1,10
52,5s,3,90,12.337999999999965,6.203999999999951,1,10
52,5s,3,91,12.768000000000029,7.099999999999909,1,10
52,5s,3,92,10.118000000000166,5.157999999999902,1,10
52,5s,3,93,11.548000000000002,5.213999999999942,1,10
52,5s,3,94,9.766000000000076,7.809999999999945,0,10
52,5s,3,95,11.240000000000009,4.322000000000116,1,10
52,5s,3,96,10.981999999999971,8.122000000000071,1,10
52,5s,3,97,10.663999999999987,5.953999999999951,1,10
52,5s,3,98,12.394000000000005,3.7059999999999036,1,10
52,5s,3,99,11.13000000000011,6.155999999999949,1,10
52,5s,3,100,13.034000000000106,7.52599999999984,1,10
52,5s,3,101,12.731999999999971,,1,10
52,5s,4,1,3.2099999999999973,5.302,0,10
52,5s,4,2,10.112000000000002,3.206000000000003,1,10
52,5s,4,3,1.4979999999999976,0.018000000000000682,0,10
