rat,group,session,trial,duration,iti,reinforced,criterion
52,LONG,1,1,0.519999999999996,0.15800000000000125,0,10.0
52,LONG,1,2,0.060000000000002274,10.885999999999996,0,10.0
52,LONG,1,3,0.6880000000000024,0.14999999999999858,0,10.0
52,LONG,1,4,0.09000000000000341,11.881999999999998,0,10.0
52,LONG,1,5,1.0060000000000002,0.015999999999998238,0,10.0
52,LONG,1,6,1.1340000000000003,10.436000000000007,0,10.0
52,LONG,1,7,0.847999999999999,0.033999999999991815,0,10.0
52,LONG,1,8,0.5439999999999969,14.366,0,10.0
52,LONG,1,9,0.8900000000000006,0.11400000000000432,0,10.0
52,LONG,1,10,0.6440000000000055,10.530000000000001,0,10.0
52,LONG,1,11,1.833999999999989,0.07600000000000762,0,10.0
52,LONG,1,12,0.5240000000000009,13.482,0,10.0
52,LONG,1,13,1.8220000000000027,0.1700000000000017,0,10.0
52,LONG,1,14,0.1419999999999959,11.713999999999984,0,10.0
52,LONG,1,15,4.326000000000022,11.031999999999982,0,10.0
52,LONG,1,16,0.7600000000000193,0.04200000000000159,0,10.0
52,LONG,1,17,0.25799999999998136,10.504000000000019,0,10.0
52,LONG,1,18,4.518000000000001,0.0619999999999834,0,10.0
52,LONG,1,19,0.2259999999999991,10.436000000000007,0,10.0
52,LONG,1,20,1.0840000000000032,0.08199999999999363,0,10.0
52,LONG,1,21,0.5360000000000014,14.806000000000012,0,10.0
52,LONG,1,22,0.6459999999999866,0.14400000000000546,0,10.0
52,LONG,1,23,0.2939999999999827,34.378000000000014,0,10.0
52,LONG,1,24,1.7860000000000014,11.421999999999997,0,10.0
52,LONG,1,25,2.4939999999999998,10.740000000000009,0,10.0
52,LONG,1,26,0.9979999999999905,0.10200000000000387,0,10.0
52,LONG,1,27,0.49799999999999045,10.346000000000004,0,10.0
52,LONG,1,28,3.076000000000022,11.031999999999982,0,10.0
52,LONG,1,29,0.8059999999999832,0.13400000000001455,0,10.0
52,LONG,1,30,0.25799999999998136,10.274000000000001,0,10.0
52,LONG,1,31,1.3400000000000318,0.13400000000001455,0,10.0
52,LONG,1,32,0.10799999999994725,10.786000000000001,0,10.0
52,LONG,1,33,0.12800000000004275,0.20799999999997,0,10.0
