rat,group,session,trial,duration,iti,reinforced,criterion
87,20_LONG,1,1,8.835999999999999,0.012000000000000455,0,10.0
87,20_LONG,1,3,2.264000000000003,20.726,0,10.0
87,20_LONG,1,4,9.801999999999992,0.030000000000001137,0,10.0
87,20_LONG,1,6,22.555999999999997,2.225999999999999,1,10.0
87,20_LONG,1,7,1.391999999999996,0.0519999999999925,0,10.0
87,20_LONG,1,9,9.388000000000005,0.04400000000001114,0,10.0
87,20_LONG,1,11,0.41799999999997794,0.06200000000001182,0,10.0
87,20_LONG,1,13,26.807999999999993,1.7680000000000007,1,10.0
87,20_LONG,1,14,10.018,1.406000000000006,1,10.0
87,20_LONG,1,15,11.413999999999987,1.7200000000000273,1,10.0
87,20_LONG,1,16,10.21999999999997,0.06999999999999318,1,10.0
87,20_LONG,1,17,0.14200000000005275,21.251999999999953,0,10.0
87,20_LONG,1,18,17.593999999999994,3.230000000000018,1,10.0
87,20_LONG,1,19,0.057999999999992724,0.040000000000020464,0,10.0
87,20_LONG,1,21,13.504000000000019,1.7860000000000014,1,10.0
87,20_LONG,1,22,14.242000000000019,1.2419999999999618,1,10.0
87,20_LONG,1,23,13.760000000000048,1.2639999999999532,1,10.0
87,20_LONG,1,24,15.412000000000035,0.8519999999999754,1,10.0
87,20_LONG,1,25,16.33000000000004,1.2959999999999923,1,10.0
87,20_LONG,1,26,17.41999999999996,1.4879999999999995,1,10.0
87,20_LONG,1,27,13.78000000000003,1.2579999999999814,1,10.0
87,20_LONG,1,28,14.018000000000029,1.45799999999997,1,10.0
87,20_LONG,1,29,14.98599999999999,1.150000000000034,1,10.0
87,20_LONG,1,30,17.675999999999988,1.1020000000000323,1,10.0
87,20_LONG,1,31,14.086000000000013,6.3659999999999854,1,10.0
87,20_LONG,1,32,29.255999999999972,1.3640000000000327,1,10.0
87,20_LONG,1,33,9.894000000000005,26.801999999999907,0,10.0
87,20_LONG,1,34,15.772000000000048,2.08400000000006,1,10.0
87,20_LONG,1,35,14.761999999999944,1.1399999999999864,1,10.0
87,20_LONG,1,36,11.836000000000013,1.1900000000000546,1,10.0
87,20_LONG,1,37,15.121999999999957,1.1580000000000155,1,10.0
87,20_LONG,1,38,10.067999999999984,1.1219999999999573,1,10.0
87,20_LONG,1,39,12.980000000000018,0.04800000000000182,1,10.0
